index,premRNA_cg_dinucleotide_fraction_20
32068,0.017857142857142856
32069,0.017857142857142856
32070,0.017857142857142856
32071,0.0
32072,0.0
32073,0.0
32074,0.0
32075,0.0
32076,0.0
32077,0.10714285714285714
32078,0.10714285714285714
32079,0.017857142857142856
32080,0.10714285714285714
32081,0.10714285714285714
32082,0.10714285714285714
32083,0.05357142857142857
32084,0.05357142857142857
32085,0.1016949152542373
32086,0.0
32087,0.05084745762711865
32088,0.0
32089,0.0
32090,0.0
32091,0.0
32092,0.0
32093,0.0
32094,0.0
32095,0.0
32096,0.0
32097,0.0
32098,0.0
32099,0.0
32100,0.0
32101,0.0
32102,0.0
32103,0.0
32104,0.1016949152542373
32105,0.0
32106,0.0
32107,0.0
32108,0.0
32109,0.0
32110,0.0
32111,0.0
32112,0.0
32113,0.0
32114,0.0
32115,0.0
32116,0.0
32117,0.0
32118,0.0
32119,0.0
32120,0.0
32121,0.0
32122,0.0
32123,0.1016949152542373
32124,0.0
32125,0.0
32126,0.0
32127,0.0
32128,0.0
32129,0.0
32130,0.0
32131,0.0
32132,0.0
32133,0.0
32134,0.0
32135,0.0
32136,0.0
32137,0.0
32138,0.0
32139,0.0
32140,0.0
32141,0.0
32142,0.1016949152542373
32143,0.0
32144,0.0
32145,0.0
32146,0.0
32147,0.0
32148,0.0
32149,0.0
32150,0.0
32151,0.0
32152,0.0
32153,0.0
32154,0.0
32155,0.0
32156,0.0
32157,0.0
32158,0.0
32159,0.0
32160,0.0
32161,0.0
32162,0.0
32163,0.05084745762711865
32164,0.0
32165,0.05084745762711865
32166,0.0
32167,0.03508771929824561
32168,0.10526315789473684
32169,0.1016949152542373
32170,0.1016949152542373
32171,0.05084745762711865
32172,0.0
32173,0.0
32174,0.0
32175,0.0
32176,0.0
32177,0.0
32178,0.0
32179,0.0
32180,0.0
32181,0.0
32182,0.0
32183,0.0
32184,0.05084745762711865
32185,0.0
32186,0.05084745762711865
32187,0.0
32188,0.03508771929824561
32189,0.10526315789473684
32190,0.1016949152542373
32191,0.1016949152542373
32192,0.05084745762711865
32193,0.0
32194,0.0
32195,0.0
32196,0.0
32197,0.0
32198,0.0
32199,0.0
32200,0.0
32201,0.0
32202,0.0
32203,0.0
32204,0.0
32205,0.05084745762711865
32206,0.0
32207,0.05084745762711865
32208,0.0
32209,0.03508771929824561
32210,0.10526315789473684
32211,0.1016949152542373
32212,0.1016949152542373
32213,0.05084745762711865
32214,0.11864406779661017
32215,0.03389830508474576
32216,0.03389830508474576
32233,0.0
32234,0.0
32235,0.0
32236,0.0
32237,0.0
32238,0.0
32239,0.0
32240,0.0
32241,0.0
32242,0.0
32243,0.0
32244,0.0
32245,0.0
32246,0.0
32247,0.0
32248,0.0
32249,0.0
32250,0.0
32251,0.0
32252,0.0
32253,0.0
32254,0.0
32255,0.0
32256,0.0
32257,0.0
32258,0.0
32259,0.0
32260,0.0
32261,0.0
32262,0.0
32263,0.0
32264,0.0
32265,0.0
32266,0.0
32267,0.0
32268,0.0
32269,0.0
32270,0.0
32271,0.0
32272,0.0
32273,0.0
32274,0.01694915254237288
32275,0.05084745762711865
32276,0.05084745762711865
32277,0.03389830508474576
32278,0.03389830508474576
32279,0.03389830508474576
32280,0.03389830508474576
32281,0.03389830508474576
32282,0.03389830508474576
32283,0.03389830508474576
32284,0.03389830508474576
32285,0.03389830508474576
32286,0.03389830508474576
32287,0.03389830508474576
32288,0.05084745762711865
32289,0.05084745762711865
32290,0.03389830508474576
32291,0.03389830508474576
32292,0.03389830508474576
32293,0.03389830508474576
32294,0.03389830508474576
32295,0.03389830508474576
32296,0.03389830508474576
32297,0.03389830508474576
32298,0.01694915254237288
32299,0.01694915254237288
32300,0.01694915254237288
32301,0.01694915254237288
32302,0.01694915254237288
32303,0.01694915254237288
32304,0.01694915254237288
32305,0.01694915254237288
32306,0.01694915254237288
32307,0.01694915254237288
32308,0.01694915254237288
32309,0.0
32310,0.0
32311,0.03389830508474576
32312,0.03389830508474576
32313,0.03389830508474576
32314,0.03389830508474576
32315,0.03389830508474576
32316,0.03389830508474576
32317,0.03389830508474576
32318,0.01694915254237288
32319,0.01694915254237288
32320,0.01694915254237288
32321,0.01694915254237288
32322,0.01694915254237288
32323,0.0
32324,0.0
32325,0.0
32326,0.0
32327,0.0
32328,0.0
32329,0.0
32330,0.0
32331,0.0
32332,0.0
32333,0.0
32334,0.0
32335,0.0
32336,0.0
32337,0.0
32338,0.0
32339,0.0
32340,0.0
32341,0.0
32342,0.06779661016949153
32343,0.1016949152542373
32344,0.1016949152542373
32345,0.1016949152542373
32346,0.11864406779661017
32347,0.15254237288135594
32348,0.13559322033898305
32349,0.13559322033898305
32350,0.13559322033898305
32351,0.11864406779661017
32352,0.1016949152542373
32353,0.1016949152542373
32354,0.1016949152542373
32359,0.01694915254237288
32360,0.01694915254237288
32361,0.01694915254237288
32362,0.01694915254237288
32363,0.0
32364,0.0
32365,0.0
32366,0.0
32367,0.0
32368,0.0
32369,0.0
32370,0.0
32371,0.0
32372,0.0
32373,0.0
32374,0.0
32380,0.0
32381,0.01694915254237288
32382,0.01694915254237288
32383,0.01694915254237288
32384,0.01694915254237288
32385,0.01694915254237288
32386,0.01694915254237288
32387,0.01694915254237288
32388,0.0
32389,0.0
32390,0.0
32391,0.01694915254237288
32392,0.01694915254237288
32393,0.03389830508474576
32394,0.03389830508474576
32395,0.03389830508474576
32396,0.05084745762711865
32397,0.05084745762711865
32398,0.05084745762711865
32399,0.05084745762711865
32400,0.05084745762711865
32401,0.05084745762711865
32402,0.03389830508474576
32403,0.0
32404,0.0
32405,0.0
32406,0.01694915254237288
32407,0.01694915254237288
32408,0.01694915254237288
32409,0.01694915254237288
32410,0.01694915254237288
32411,0.01694915254237288
32412,0.01694915254237288
32413,0.01694915254237288
32414,0.01694915254237288
32415,0.03389830508474576
32416,0.05084745762711865
32417,0.05084745762711865
32418,0.05084745762711865
32419,0.0
32420,0.01694915254237288
32421,0.03389830508474576
32422,0.03389830508474576
32423,0.03389830508474576
32424,0.01694915254237288
32425,0.01694915254237288
32426,0.01694915254237288
32427,0.01694915254237288
32431,0.01694915254237288
32432,0.01694915254237288
32433,0.01694915254237288
32434,0.01694915254237288
32435,0.01694915254237288
32436,0.01694915254237288
32437,0.01694915254237288
32438,0.01694915254237288
32439,0.03389830508474576
32440,0.03389830508474576
32441,0.05084745762711865
32442,0.05084745762711865
32443,0.03389830508474576
32444,0.03389830508474576
32445,0.03389830508474576
32446,0.03389830508474576
32447,0.03389830508474576
32448,0.05084745762711865
32449,0.05084745762711865
32450,0.05084745762711865
32451,0.05084745762711865
32452,0.05084745762711865
32453,0.05084745762711865
32454,0.0
32455,0.01694915254237288
32456,0.01694915254237288
32457,0.01694915254237288
32458,0.01694915254237288
32459,0.03389830508474576
32460,0.03389830508474576
32461,0.03389830508474576
32462,0.03389830508474576
32463,0.03389830508474576
32464,0.03389830508474576
32465,0.03389830508474576
32466,0.03389830508474576
32467,0.03389830508474576
32468,0.03389830508474576
32469,0.03389830508474576
32470,0.03389830508474576
32471,0.03389830508474576
32472,0.03389830508474576
32473,0.03389830508474576
32474,0.0
32475,0.0
32476,0.01694915254237288
32477,0.03389830508474576
32478,0.05084745762711865
32479,0.05084745762711865
32480,0.05084745762711865
32481,0.05084745762711865
32482,0.03389830508474576
32483,0.0
32484,0.0
32485,0.0
32486,0.0
32487,0.0
32488,0.0
32489,0.0
32490,0.0
32491,0.03389830508474576
32492,0.03389830508474576
32493,0.0
32494,0.0
32495,0.01694915254237288
32496,0.01694915254237288
32497,0.01694915254237288
32498,0.01694915254237288
32499,0.01694915254237288
32500,0.01694915254237288
32501,0.01694915254237288
32502,0.01694915254237288
32503,0.0
32504,0.0
32505,0.01694915254237288
32506,0.01694915254237288
32507,0.0
32508,0.0
32509,0.01694915254237288
32510,0.0
32511,0.01694915254237288
32512,0.03389830508474576
32513,0.0
32514,0.0
32515,0.0
32516,0.0
32517,0.0
32518,0.01694915254237288
32519,0.0
32520,0.0
32521,0.0
32522,0.0
32523,0.0
32524,0.01694915254237288
32525,0.0
32526,0.0
32527,0.01694915254237288
32528,0.03389830508474576
32529,0.01694915254237288
32530,0.01694915254237288
32531,0.01694915254237288
32532,0.01694915254237288
32533,0.0
32534,0.03389830508474576
32535,0.01694915254237288
32536,0.01694915254237288
32537,0.01694915254237288
32538,0.01694915254237288
32539,0.0
32540,0.0
32541,0.01694915254237288
32542,0.01694915254237288
32543,0.01694915254237288
32544,0.01694915254237288
32545,0.01694915254237288
32546,0.0
32547,0.0
32548,0.0
32549,0.0
32550,0.0
32551,0.0
32552,0.0
32553,0.0
32554,0.0
32555,0.0
32556,0.0
32557,0.0
32558,0.0
32559,0.0
32560,0.0
32561,0.0
32562,0.01694915254237288
32563,0.01694915254237288
32564,0.01694915254237288
32565,0.03389830508474576
32566,0.03389830508474576
32567,0.03389830508474576
32568,0.03389830508474576
32569,0.03389830508474576
32570,0.01694915254237288
32571,0.0
32572,0.0
32573,0.0
32574,0.0
32575,0.0
32576,0.0
32577,0.0
32578,0.0
32579,0.0
32580,0.0
32581,0.01694915254237288
32582,0.0
32583,0.0
32584,0.0
32585,0.0
32586,0.0
32587,0.0
32588,0.01694915254237288
32589,0.0
32590,0.0
32591,0.0
32592,0.0
32593,0.0
32594,0.0
32595,0.0
32596,0.03389830508474576
32597,0.0
32598,0.0
32599,0.01694915254237288
32600,0.01694915254237288
32601,0.0
32602,0.0
32603,0.01694915254237288
32604,0.01694915254237288
32605,0.01694915254237288
32606,0.0
32607,0.0
32608,0.0
32609,0.0
32610,0.0
32611,0.0
32612,0.0
32613,0.01694915254237288
32614,0.0
32615,0.0
32616,0.0
32617,0.0
32618,0.01694915254237288
32619,0.0
32620,0.0
32621,0.01694915254237288
32622,0.01694915254237288
32623,0.0
32624,0.0
32625,0.0
32626,0.0
32627,0.0
32628,0.0
32629,0.0
32630,0.0
32631,0.0
32632,0.0
32633,0.0
32634,0.0
32635,0.03389830508474576
32636,0.0
32637,0.0
32638,0.01694915254237288
32639,0.01694915254237288
32640,0.01694915254237288
32641,0.0
32642,0.01694915254237288
32643,0.0
32644,0.01694915254237288
32645,0.01694915254237288
32646,0.0
32647,0.0
32648,0.0
32649,0.03389830508474576
32650,0.0
32651,0.0
32652,0.0
32653,0.0
32654,0.0
32655,0.0
32656,0.0
32657,0.0
32658,0.0
32659,0.0
32660,0.0
32661,0.0
32662,0.0
32663,0.0
32664,0.0
32665,0.0
32666,0.0
32667,0.0
32668,0.0
32669,0.0
32670,0.0
32671,0.0
32672,0.0
32673,0.0
32674,0.0
32675,0.0
32676,0.0
32677,0.0
32678,0.0
32679,0.0
32680,0.0
32681,0.0
32682,0.0
32683,0.0
32684,0.0
32685,0.0
32686,0.0
32687,0.0
32688,0.0
32689,0.0
32690,0.0
32691,0.0
32692,0.0
32693,0.0
32694,0.0
32695,0.0
32696,0.0
32697,0.0
32698,0.0
32699,0.0
32700,0.0
32701,0.0
32702,0.0
32703,0.0
32704,0.0
32705,0.0
32706,0.0
32707,0.03389830508474576
32708,0.03389830508474576
32709,0.03389830508474576
32710,0.03389830508474576
32711,0.03389830508474576
32712,0.03389830508474576
32713,0.03389830508474576
32714,0.03389830508474576
32715,0.03389830508474576
32716,0.03389830508474576
32717,0.03389830508474576
32718,0.03389830508474576
32719,0.03389830508474576
32720,0.03389830508474576
32721,0.03389830508474576
32722,0.05084745762711865
32723,0.05084745762711865
32724,0.05084745762711865
32725,0.05084745762711865
32726,0.05084745762711865
32727,0.05084745762711865
32728,0.05084745762711865
32729,0.05084745762711865
32730,0.05084745762711865
32731,0.03389830508474576
32732,0.11864406779661017
32733,0.11864406779661017
32734,0.11864406779661017
32735,0.11864406779661017
32736,0.11864406779661017
32737,0.11864406779661017
32738,0.11864406779661017
32739,0.11864406779661017
32740,0.11864406779661017
32741,0.11864406779661017
32742,0.11864406779661017
32743,0.11864406779661017
32744,0.11864406779661017
32745,0.11864406779661017
32746,0.11864406779661017
32747,0.11864406779661017
32748,0.11864406779661017
32749,0.11864406779661017
32750,0.11864406779661017
32751,0.11864406779661017
32752,0.0
32753,0.0
32754,0.0
32755,0.0
32756,0.0
32757,0.0
32758,0.0
32759,0.0
32760,0.0
32761,0.0
32762,0.0
32763,0.0
32764,0.0
32765,0.0
32766,0.0
32767,0.0
32768,0.0
32769,0.0
32770,0.0
32771,0.0
32772,0.0
32773,0.0
32774,0.0
32775,0.0
32776,0.0
32777,0.0
32778,0.0
32779,0.0
32780,0.0
32781,0.0
32782,0.0
32783,0.0
32784,0.0
32785,0.0
32786,0.0
32787,0.0
32788,0.01694915254237288
32789,0.01694915254237288
32790,0.01694915254237288
32791,0.01694915254237288
32792,0.01694915254237288
32793,0.01694915254237288
32794,0.01694915254237288
32795,0.01694915254237288
32796,0.01694915254237288
32797,0.01694915254237288
32798,0.01694915254237288
32799,0.01694915254237288
32800,0.01694915254237288
32801,0.01694915254237288
32802,0.01694915254237288
32803,0.03389830508474576
32804,0.03389830508474576
32805,0.03389830508474576
32806,0.03389830508474576
32807,0.03389830508474576
32808,0.03389830508474576
32809,0.03389830508474576
32810,0.03389830508474576
32811,0.03389830508474576
32812,0.03389830508474576
32813,0.03389830508474576
32814,0.03389830508474576
32815,0.03389830508474576
32816,0.03389830508474576
32817,0.03389830508474576
32818,0.03389830508474576
32819,0.03389830508474576
32820,0.03389830508474576
32821,0.03389830508474576
32822,0.03389830508474576
32823,0.03389830508474576
32824,0.03389830508474576
32825,0.03389830508474576
32826,0.03389830508474576
32827,0.03389830508474576
32828,0.03389830508474576
32829,0.03389830508474576
32830,0.03389830508474576
32831,0.03389830508474576
32832,0.03389830508474576
32833,0.03389830508474576
32834,0.05084745762711865
32835,0.05084745762711865
32836,0.05084745762711865
32837,0.05084745762711865
32838,0.05084745762711865
32839,0.05084745762711865
32840,0.05084745762711865
32841,0.05084745762711865
32842,0.05084745762711865
32843,0.05084745762711865
32844,0.05084745762711865
32845,0.05084745762711865
32846,0.05084745762711865
32847,0.05084745762711865
32848,0.05084745762711865
32849,0.05084745762711865
32850,0.05084745762711865
32851,0.05084745762711865
32852,0.05084745762711865
32853,0.05084745762711865
32854,0.05084745762711865
32855,0.05084745762711865
32856,0.05084745762711865
32857,0.05084745762711865
32858,0.05084745762711865
32859,0.05084745762711865
32860,0.05084745762711865
32861,0.05084745762711865
32862,0.05084745762711865
32863,0.05084745762711865
32864,0.05084745762711865
32865,0.05084745762711865
32866,0.05084745762711865
32867,0.05084745762711865
32868,0.05084745762711865
32869,0.05084745762711865
32870,0.05084745762711865
32871,0.05084745762711865
32872,0.05084745762711865
32873,0.03389830508474576
32874,0.03389830508474576
32875,0.03389830508474576
32876,0.03389830508474576
32877,0.03389830508474576
32878,0.03389830508474576
32879,0.03389830508474576
32880,0.03389830508474576
32881,0.03389830508474576
32882,0.03389830508474576
32883,0.03389830508474576
32884,0.03389830508474576
32885,0.03389830508474576
32886,0.03389830508474576
32887,0.03389830508474576
32888,0.03389830508474576
32889,0.05084745762711865
32890,0.03389830508474576
32891,0.03389830508474576
32892,0.05084745762711865
32893,0.0
32894,0.05084745762711865
32895,0.05084745762711865
32896,0.05084745762711865
32897,0.05084745762711865
32898,0.0
32899,0.05084745762711865
32900,0.05084745762711865
32901,0.03389830508474576
32902,0.03389830508474576
32903,0.0
32904,0.0
32905,0.0
32906,0.0
32907,0.03389830508474576
32908,0.0
32909,0.05084745762711865
32910,0.01694915254237288
32911,0.0
32912,0.0
32913,0.05084745762711865
32914,0.05084745762711865
32915,0.0
32916,0.0
32917,0.0
32918,0.0
32919,0.0
32920,0.05084745762711865
32921,0.05084745762711865
32922,0.0
32923,0.05084745762711865
32924,0.11864406779661017
32925,0.0
32926,0.03389830508474576
32927,0.05084745762711865
32929,0.0
32930,0.0
32931,0.03389830508474576
32932,0.01694915254237288
32933,0.01694915254237288
32934,0.01694915254237288
32935,0.01694915254237288
32936,0.0
32937,0.0
32938,0.0
32939,0.0
32940,0.0
32941,0.05084745762711865
32942,0.11864406779661017
32943,0.0
32944,0.0
32945,0.0
32946,0.017857142857142856
32947,0.017857142857142856
32948,0.017857142857142856
32949,0.017857142857142856
32950,0.0
32951,0.01694915254237288
32952,0.0
32953,0.0
32954,0.01694915254237288
32955,0.0
32956,0.0
32957,0.0
32958,0.0
32959,0.01694915254237288
32960,0.0
32961,0.0
32962,0.0
32963,0.0
32964,0.0
32965,0.0
32966,0.0
32967,0.0
32968,0.0
32969,0.0
32970,0.01694915254237288
32971,0.0
32972,0.01694915254237288
32973,0.0
32974,0.0
32975,0.0
32976,0.01694915254237288
32977,0.01694915254237288
32978,0.0
32979,0.0
32980,0.01694915254237288
32981,0.0
32982,0.0
32983,0.01694915254237288
32984,0.0
32985,0.0
32986,0.0
32987,0.0
32988,0.0
32989,0.0
32990,0.0
32991,0.0
32992,0.0
32993,0.0
32994,0.0
32995,0.0
32996,0.0
32997,0.0
32998,0.0
32999,0.01694915254237288
33000,0.01694915254237288
33001,0.03389830508474576
33002,0.0
33003,0.0
33004,0.0
33005,0.0
33006,0.01694915254237288
33007,0.0
33008,0.0
33009,0.05084745762711865
33010,0.01694915254237288
33011,0.0
33012,0.01694915254237288
33013,0.0
33014,0.01694915254237288
33015,0.0
33016,0.0
33017,0.0
33018,0.0
33019,0.0
33020,0.0
33021,0.0
33022,0.0
33023,0.0
33024,0.0
33025,0.0
33026,0.0
33027,0.0
33028,0.0
33029,0.01694915254237288
33030,0.01694915254237288
33031,0.0
33032,0.0
33033,0.0
33034,0.0
33035,0.0
33036,0.0
33037,0.0
33038,0.0
33039,0.0
33040,0.0
33041,0.0
33042,0.0
33043,0.0
33044,0.0
33045,0.0
33046,0.0
33047,0.0
33048,0.0
33049,0.0
33050,0.0
33051,0.0
33052,0.0
33053,0.0
33054,0.0
33055,0.0
33056,0.0
33057,0.03389830508474576
33058,0.03389830508474576
33059,0.03389830508474576
33060,0.03389830508474576
33061,0.0
33062,0.0
33063,0.0
33064,0.0
33065,0.0
33066,0.0
33067,0.0
33068,0.0
33069,0.0
33070,0.0
33071,0.0
33072,0.0
33073,0.0
33074,0.0
33075,0.0
33076,0.01694915254237288
33077,0.0
33078,0.0
33079,0.0
33080,0.0
33081,0.0
33082,0.0
33083,0.0
33084,0.0
33085,0.0
33086,0.0
33087,0.0
33088,0.0
33089,0.0
33090,0.0
33091,0.0
33092,0.0
33093,0.01694915254237288
33094,0.0
33095,0.0
33096,0.0
33097,0.0
33098,0.0
33099,0.0
33100,0.0
33101,0.0
33102,0.0
33103,0.0
33104,0.0
33105,0.0
33106,0.0
33107,0.0
33108,0.0
33109,0.0
33110,0.0
33111,0.0
33112,0.0
33113,0.0
33114,0.0
33115,0.0
33116,0.0
33117,0.03389830508474576
33118,0.03389830508474576
33119,0.0
33120,0.0
33121,0.0
33122,0.0
33123,0.01694915254237288
33124,0.0
33125,0.11864406779661017
33126,0.01694915254237288
33127,0.01694915254237288
33128,0.0
33129,0.0
33130,0.0
33131,0.0
33132,0.01694915254237288
33133,0.01694915254237288
33134,0.0
33135,0.0
33136,0.0
33137,0.0
33138,0.0
33139,0.0
33140,0.0
33141,0.0
33142,0.01694915254237288
33143,0.01694915254237288
33144,0.0
33145,0.01694915254237288
33146,0.0
33147,0.0
33148,0.0
33149,0.0
33150,0.0
33151,0.0
33152,0.0
33153,0.0
33154,0.0
33155,0.0
33156,0.01694915254237288
33157,0.0
33158,0.0
33159,0.0
33160,0.01694915254237288
33161,0.01694915254237288
33162,0.01694915254237288
33163,0.0
33164,0.0
33165,0.0
33166,0.13559322033898305
33167,0.13559322033898305
33168,0.11864406779661017
33169,0.1016949152542373
33170,0.1016949152542373
33171,0.0
33172,0.03389830508474576
33173,0.01694915254237288
33174,0.03389830508474576
33175,0.0
33176,0.0
33177,0.0
33178,0.0
33179,0.0
33180,0.01694915254237288
33181,0.01694915254237288
33182,0.01694915254237288
33183,0.0
33184,0.0
33185,0.0
33186,0.0
33187,0.0
33188,0.0
33189,0.01694915254237288
33190,0.0
33191,0.0
33192,0.03389830508474576
33193,0.0
33194,0.0
33195,0.0
33196,0.0
33197,0.0
33198,0.0
33199,0.0
33200,0.01694915254237288
33201,0.0
33202,0.0
33203,0.0
33204,0.01694915254237288
33205,0.0
33206,0.01694915254237288
33207,0.0
33208,0.0
33209,0.0
33210,0.0
33211,0.0
33212,0.01694915254237288
33213,0.0
33214,0.03389830508474576
33215,0.0
33216,0.0
33217,0.0
33218,0.0
33219,0.0
33220,0.0
33221,0.0
33222,0.0
33223,0.0
33224,0.0
33225,0.0
33226,0.0
33227,0.03389830508474576
33228,0.0
33229,0.0
33230,0.0
33231,0.0
33232,0.01694915254237288
33233,0.01694915254237288
33234,0.01694915254237288
33235,0.0
33236,0.0
33237,0.0
33238,0.0
33239,0.0
33240,0.0
33241,0.0
33242,0.0
33243,0.0
33244,0.0
33245,0.01694915254237288
33246,0.0
33247,0.0
33248,0.0
33249,0.0
33250,0.0
33251,0.0
33252,0.0
33253,0.0
33254,0.0
33255,0.0
33256,0.0
33257,0.0
33258,0.0
33259,0.0
33260,0.0
33261,0.017857142857142856
33262,0.03571428571428571
33263,0.03571428571428571
33264,0.03571428571428571
33265,0.0
33266,0.0
33267,0.03571428571428571
33268,0.0
33269,0.017857142857142856
33270,0.0
33271,0.0
33272,0.017857142857142856
33273,0.0
33274,0.0
33275,0.017857142857142856
33276,0.017857142857142856
33277,0.017857142857142856
33278,0.017857142857142856
33279,0.017857142857142856
33280,0.017857142857142856
33281,0.0
33282,0.017857142857142856
33283,0.017857142857142856
33284,0.017857142857142856
33285,0.0
33286,0.017857142857142856
33287,0.03571428571428571
33288,0.017857142857142856
33289,0.017857142857142856
33290,0.017857142857142856
33291,0.0
33292,0.0
33293,0.0
33294,0.0
33295,0.017857142857142856
33296,0.0
33297,0.0
33298,0.03389830508474576
33299,0.0
33300,0.01694915254237288
33301,0.01694915254237288
33302,0.01694915254237288
33303,0.0
33304,0.01694915254237288
33305,0.01694915254237288
33306,0.0
33307,0.0
33308,0.01694915254237288
